"","taxon","diff_abun","lefc","structural_zero (histology = EC)","W"
"phylum: bacteroidetes","phylum: bacteroidetes","FALSE","-1.29193477227485","0.438443418730382","-2.94663967363442"
"family: caulobacteraceae","family: caulobacteraceae","FALSE","0.48711715523907","0.546365841885122","0.891558581990363"
"order: burkholderiales","order: burkholderiales","TRUE","0.997960012326602","0","4.19453959289075"
"class: bacilli","class: bacilli","FALSE","-1.39857025966305","0.809660481132829","-1.72735398633543"
"family: microbacteriaceae","family: microbacteriaceae","TRUE","-0.100175263606683","0","-0.228038294040093"
"phylum: od1","phylum: od1","TRUE","0.0355154468927945","0","0.156056086003447"
"order: rhizobiales","order: rhizobiales","FALSE","0.400624672439673","0.638836787109225","0.62711584636903"
"class: actinobacteria","class: actinobacteria","FALSE","-0.856132114353571","0.915224680843467","-0.93543381453018"
"phylum: actinobacteria","phylum: actinobacteria","FALSE","-0.94284525264233","0.53058342103453","-1.77699719829914"
"family: alcaligenaceae","family: alcaligenaceae","TRUE","0.628330698821188","0","2.42388341254037"
" pediococcus","genus: pediococcus","FALSE","-1.39080290909038","1.12604724661023","-1.23511949722993"
" melissococcus","genus: melissococcus","FALSE","-0.721275903862092","0.568294854957821","-1.26919309152574"
" streptobacillus","genus: streptobacillus","TRUE","-0.61516663811916","0","-1.29639495644334"
"order: pseudomonadales","order: pseudomonadales","TRUE","-0.0183316796092353","0","-0.0866884345281647"
"family: propionibacteriaceae","family: propionibacteriaceae","TRUE","0.231284879877809","0","1.25127652711213"
"family: aerococcaceae","family: aerococcaceae","FALSE","-0.37316264704759","0.33423810962493","-1.11645750829054"
"family: bifidobacteriaceae","family: bifidobacteriaceae","FALSE","-0.871327111250282","0.753937423652806","-1.15570216295767"
" aeriscardovia","genus: aeriscardovia","TRUE","-0.366450785993724","0","-0.667545372878804"
" abiotrophia","genus: abiotrophia","FALSE","-0.238588171831829","0.254303347902086","-0.938203031144095"
" dorea","genus: dorea","TRUE","-0.318017998928767","0","-1.34583144912153"
" marinithermus","genus: marinithermus","FALSE","-0.15131209049366","0.411358343490973","-0.367835229035487"
"order: rhodobacterales","order: rhodobacterales","TRUE","-0.331292885485177","0","-1.58298805374477"
" weissella","genus: weissella","FALSE","-0.7806792080202","0.521545820470178","-1.49685641678886"
" serpens","genus: serpens","FALSE","-0.120347033754812","0.215127392966149","-0.559422173510695"
"family: micromonosporaceae","family: micromonosporaceae","FALSE","-0.144861983863512","0.200616724153475","-0.722083288294004"
"family: phyllobacteriaceae","family: phyllobacteriaceae","TRUE","0.0706616934117846","0","0.268040441930017"
" ruminococcus_1","genus: ruminococcus_1","TRUE","0.00482994213162346","0","0.0123082662978899"
" brochothrix","genus: brochothrix","FALSE","-0.146399918588518","0.191628044136966","-0.763979610854237"
