Feature ID	p;c;o;f;g;s
ASV_2882	d__Bacteria
ASV_2883	d__Bacteria
ASV_2884	d__Bacteria
ASV_2885	d__Bacteria
ASV_2886	d__Bacteria
ASV_2887	d__Bacteria
ASV_2888	d__Bacteria
ASV_2889	d__Bacteria
ASV_289	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus
ASV_2890	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Helcococcus;s__Helcococcus massiliensis
ASV_2891	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Facklamia;s__Facklamia ignava
ASV_2892	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp000434635
ASV_2893	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F
ASV_2894	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas
ASV_2895	d__Bacteria
ASV_2896	d__Bacteria
ASV_2897	d__Bacteria
ASV_2898	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2899	d__Bacteria
ASV_29	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus mediterraneensis
ASV_290	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Phocaeicola vulgatus
ASV_2900	d__Bacteria
ASV_2901	d__Bacteria
ASV_2902	d__Bacteria
ASV_2903	d__Bacteria
ASV_2904	d__Bacteria
ASV_2905	d__Bacteria
ASV_2906	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__28L;s__28L sp000177555
ASV_2907	d__Bacteria
ASV_2908	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900120395
ASV_2909	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Fenollaria;s__Fenollaria massiliensis
ASV_291	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olegusella;s__Olegusella massiliensis
ASV_2910	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_2911	d__Bacteria
ASV_2912	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2913	d__Bacteria
ASV_2914	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae
ASV_2915	d__Bacteria
ASV_2916	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas
ASV_2917	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae
ASV_2918	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae
ASV_2919	d__Bacteria
ASV_292	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_2920	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis
ASV_2921	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39
ASV_2922	d__Bacteria
ASV_2923	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae
ASV_2924	d__Bacteria
ASV_2925	d__Bacteria
ASV_2926	d__Bacteria
ASV_2927	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Massilia;s__Massilia timonae
ASV_2928	d__Bacteria
ASV_2929	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_293	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__F0422;s__F0422 sp001553345
ASV_2930	d__Bacteria
ASV_2931	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales
ASV_2932	d__Bacteria
ASV_2933	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2934	d__Bacteria
ASV_2935	d__Bacteria
ASV_2936	d__Bacteria
ASV_2937	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae
ASV_2938	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_2939	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mogibacterium;s__
ASV_294	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium ramosum
ASV_2940	d__Bacteria;p__Firmicutes;c__Bacilli
ASV_2941	d__Bacteria
ASV_2942	d__Bacteria
ASV_2943	d__Bacteria
ASV_2944	d__Bacteria
ASV_2945	d__Bacteria
ASV_2946	d__Bacteria
ASV_2947	d__Bacteria
ASV_2948	d__Bacteria
ASV_2949	d__Bacteria
ASV_295	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_2950	d__Bacteria
ASV_2951	d__Bacteria
ASV_2952	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_2953	d__Bacteria
ASV_2954	d__Bacteria
ASV_2955	d__Bacteria
ASV_2956	d__Bacteria
ASV_2957	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2958	d__Bacteria
ASV_2959	d__Bacteria
ASV_296	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_C;s__Peptoniphilus urinimassiliensis
ASV_2960	d__Bacteria
ASV_2961	d__Bacteria
ASV_2962	d__Bacteria
ASV_2963	d__Bacteria
ASV_2964	d__Bacteria
ASV_2965	d__Bacteria
ASV_2966	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2967	d__Bacteria
ASV_2968	d__Bacteria
ASV_2969	d__Bacteria
ASV_297	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales;f__Propionibacteriaceae;g__Propionimicrobium;s__Propionimicrobium lymphophilum
ASV_2970	d__Bacteria
ASV_2971	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2972	d__Bacteria
ASV_2973	d__Bacteria
ASV_2974	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2975	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Murdochiella;s__Murdochiella massiliensis
ASV_2976	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_2977	d__Bacteria
ASV_2978	d__Bacteria
ASV_2979	d__Bacteria
ASV_298	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9
ASV_2980	d__Bacteria
ASV_2981	d__Bacteria
ASV_2982	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Levyella;s__Levyella massiliensis
ASV_2983	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_2984	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus
ASV_2985	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae
ASV_2986	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium perfringens
ASV_2987	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae
ASV_2988	d__Bacteria
ASV_2989	d__Bacteria
ASV_299	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Winkia;s__Winkia sp002849225
ASV_2990	d__Bacteria
ASV_2991	d__Bacteria
ASV_2992	d__Bacteria
ASV_2993	d__Bacteria
ASV_2994	d__Bacteria
ASV_2995	d__Bacteria
ASV_2996	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_2997	d__Bacteria
ASV_2998	d__Bacteria
ASV_2999	d__Bacteria
ASV_3	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_30	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Ezakiella;s__Ezakiella massiliensis
ASV_300	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae
ASV_3000	d__Bacteria
ASV_3001	d__Bacteria
ASV_3002	d__Bacteria
ASV_3003	d__Bacteria
ASV_3004	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae
ASV_3005	d__Bacteria
ASV_3006	d__Bacteria
ASV_3007	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus;s__Anaerococcus rubeinfantis
ASV_3008	d__Bacteria
ASV_3009	d__Bacteria
ASV_301	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans
ASV_3010	d__Bacteria
ASV_3011	d__Bacteria
ASV_3012	d__Bacteria
ASV_3013	d__Bacteria
ASV_3014	d__Bacteria
ASV_3015	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001831515
ASV_3016	d__Bacteria
ASV_3017	d__Bacteria
ASV_3018	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae
ASV_3019	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Leaf454;s__Leaf454 sp001425485
ASV_302	d__Bacteria
ASV_3020	d__Bacteria
ASV_3021	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA11471;g__UBA11471;s__UBA11471 sp000434215
ASV_3022	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens
ASV_3023	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA9475;s__UBA9475 sp002161235
ASV_3024	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas
ASV_3025	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Ezakiellaceae;g__Fenollaria;s__Fenollaria massiliensis
ASV_3026	d__Bacteria
ASV_3027	d__Bacteria
ASV_3028	d__Bacteria
ASV_3029	d__Bacteria
ASV_303	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister
ASV_3030	d__Bacteria
ASV_3031	d__Bacteria
ASV_3032	d__Bacteria
ASV_3033	d__Bacteria
ASV_3034	d__Bacteria
ASV_3035	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter
ASV_3036	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae
ASV_3037	d__Bacteria
ASV_3038	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae
ASV_3039	d__Bacteria
ASV_304	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia turicensis
ASV_3040	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium
ASV_3041	d__Bacteria
ASV_3042	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__
ASV_3043	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae
ASV_3044	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12
ASV_3045	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp001808555
ASV_3046	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella
ASV_3047	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella clara
ASV_3048	d__Bacteria
ASV_3049	d__Bacteria
ASV_305	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia;s__Sneathia amnii
ASV_3050	d__Bacteria
ASV_3051	d__Bacteria
ASV_3052	d__Bacteria
ASV_3053	d__Bacteria
ASV_3054	d__Bacteria
ASV_3055	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3056	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_3057	d__Bacteria
ASV_3058	d__Bacteria
ASV_3059	d__Bacteria
ASV_306	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii
ASV_3060	d__Bacteria
ASV_3061	d__Bacteria
ASV_3062	d__Bacteria
ASV_3063	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3064	d__Bacteria
ASV_3065	d__Bacteria
ASV_3066	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3067	d__Bacteria
ASV_3068	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_3069	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_307	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus capitis
ASV_3070	d__Bacteria
ASV_3071	d__Bacteria
ASV_3072	d__Bacteria
ASV_3073	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3074	d__Bacteria
ASV_3075	d__Bacteria
ASV_3076	d__Bacteria
ASV_3077	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001831515
ASV_3078	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_3079	d__Bacteria
ASV_308	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Urinacoccus;s__Urinacoccus sp000221565
ASV_3080	d__Bacteria
ASV_3081	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3082	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_3083	d__Bacteria
ASV_3084	d__Bacteria
ASV_3085	d__Bacteria
ASV_3086	d__Bacteria
ASV_3087	d__Bacteria
ASV_3088	d__Bacteria
ASV_3089	d__Bacteria
ASV_309	d__Bacteria
ASV_3090	d__Bacteria
ASV_3091	d__Bacteria
ASV_3092	d__Bacteria
ASV_3093	d__Bacteria
ASV_3094	d__Bacteria
ASV_3095	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3096	d__Bacteria
ASV_3097	d__Bacteria
ASV_3098	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3099	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_31	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella
ASV_310	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_3100	d__Bacteria
ASV_3101	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3102	d__Bacteria
ASV_3103	d__Bacteria
ASV_3104	d__Bacteria
ASV_3105	d__Bacteria
ASV_3106	d__Bacteria
ASV_3107	d__Bacteria
ASV_3108	d__Bacteria
ASV_3109	d__Bacteria
ASV_311	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus
ASV_3110	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter idrijaensis
ASV_3111	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes
ASV_3112	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3113	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter norwichensis
ASV_3114	d__Bacteria
ASV_3115	d__Bacteria
ASV_3116	d__Bacteria
ASV_3117	d__Bacteria
ASV_3118	d__Bacteria
ASV_3119	d__Bacteria
ASV_312	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a;s__S5-A14a sp000758905
ASV_3120	d__Bacteria
ASV_3121	d__Bacteria
ASV_3122	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus_C
ASV_3123	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus
ASV_3124	d__Bacteria
ASV_3125	d__Bacteria
ASV_3126	d__Bacteria
ASV_3127	d__Bacteria
ASV_3128	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Gordonia
ASV_3129	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus gasseri_A
ASV_313	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus
ASV_3130	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_3131	d__Bacteria
ASV_3132	d__Bacteria
ASV_3133	d__Bacteria
ASV_3134	d__Bacteria
ASV_3135	d__Bacteria
ASV_3136	d__Bacteria
ASV_3137	d__Bacteria
ASV_3138	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3139	d__Bacteria
ASV_314	d__Bacteria
ASV_3140	d__Bacteria
ASV_3141	d__Bacteria
ASV_3142	d__Bacteria;p__Actinobacteriota
ASV_3143	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3144	d__Bacteria
ASV_3145	d__Bacteria
ASV_3146	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3147	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus
ASV_3148	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000434935
ASV_3149	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales
ASV_315	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium
ASV_3150	d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenella
ASV_3151	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3152	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium;s__Corynebacterium sp001831515
ASV_3153	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Levyella;s__Levyella massiliensis
ASV_3154	d__Bacteria
ASV_3155	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3156	d__Bacteria
ASV_3157	d__Bacteria
ASV_3158	d__Bacteria
ASV_3159	d__Bacteria
ASV_316	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister micraerophilus
ASV_3160	d__Bacteria
ASV_3161	d__Bacteria
ASV_3162	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria
ASV_3163	d__Bacteria
ASV_3164	d__Bacteria
ASV_3165	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3166	d__Bacteria
ASV_3167	d__Bacteria
ASV_3168	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000434935
ASV_3169	d__Bacteria;p__Actinobacteriota
ASV_317	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister
ASV_3170	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae
ASV_3171	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus;s__Micrococcus luteus
ASV_3172	d__Bacteria
ASV_3173	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Lancefieldella;s__Lancefieldella sp000564995
ASV_3174	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Anaerococcus
ASV_3175	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales
ASV_3176	d__Bacteria
ASV_3177	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3178	d__Bacteria
ASV_3179	d__Bacteria
ASV_318	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides finegoldii
ASV_3180	d__Bacteria
ASV_3181	d__Bacteria
ASV_3182	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales
ASV_3183	d__Bacteria
ASV_3184	d__Bacteria
ASV_3185	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella dispar
ASV_3186	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Defluviitaleaceae;g__Defluviitalea;s__Defluviitalea phaphyphila
ASV_3187	d__Bacteria
ASV_3188	d__Bacteria
ASV_3189	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales
ASV_319	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Winkia;s__Winkia sp002849225
ASV_3190	d__Bacteria;p__Firmicutes;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus;s__Peptoniphilus obesi
ASV_3191	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3192	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens
ASV_3193	d__Bacteria
ASV_3194	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp900291975
ASV_3195	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus;s__Ruminococcus bromii_A
ASV_3196	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae
ASV_3197	d__Bacteria
ASV_3198	d__Bacteria
ASV_3199	d__Bacteria
ASV_32	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000758925
ASV_320	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella
ASV_3200	d__Bacteria
ASV_3201	d__Bacteria
ASV_3202	d__Bacteria
ASV_3203	d__Bacteria
ASV_3204	d__Bacteria
ASV_3205	d__Bacteria
ASV_3206	d__Bacteria
ASV_3207	d__Bacteria
ASV_3208	d__Bacteria
ASV_3209	d__Bacteria
ASV_321	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus;s__Aerococcus urinae_B
ASV_3210	d__Bacteria
ASV_3211	d__Bacteria
ASV_3212	d__Bacteria
ASV_3213	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales
ASV_3214	d__Bacteria
ASV_3215	d__Bacteria
ASV_3216	d__Bacteria
ASV_3217	d__Bacteria
ASV_3218	d__Bacteria
ASV_3219	d__Bacteria
ASV_322	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E
ASV_3220	d__Bacteria
ASV_3221	d__Bacteria
ASV_3222	d__Bacteria
ASV_3223	d__Bacteria
ASV_3224	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus
ASV_3225	d__Bacteria
ASV_3226	d__Bacteria
ASV_3227	d__Bacteria
ASV_3228	d__Bacteria
ASV_3229	d__Bacteria
ASV_323	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__Jonquetella;s__Jonquetella anthropi
