#OTU ID	SRR19509437	SRR19509413	SRR19509414	SRR19509409	SRR19509419	SRR19509420	SRR19509430	SRR19509434	SRR19509427	SRR19509407	SRR19509435	SRR19509417	SRR19509422	SRR19509428	SRR19509433	SRR19509411	SRR19509408	SRR19509410	SRR19509415	SRR19509429	SRR19509403	SRR19509423	SRR19509416	SRR19509421	SRR19509412	SRR19509424	SRR19509425	SRR19509404	SRR19509405	SRR19509432	SRR19509436	SRR19509406
Zotu515	0	0	0	1	0	0	0	1	2	0	1	1	0	0	3	0	0	0	0	0	1	0	6	0	1	3	0	0	0	0	0	0
Zotu548	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
Zotu466	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	3	0	1	0	0	0	0	0
Zotu636	0	0	0	2	0	0	9	0	1	0	0	0	0	0	5	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Zotu527	0	0	0	2	0	0	1	0	0	2	4	0	0	0	0	0	0	0	0	3	2	2	0	0	0	1	0	0	0	0	0	0
Zotu178	0	0	0	0	3	0	15	0	0	0	0	1	13	1	0	1	0	0	7	0	6	6	17	0	4	0	5	6	0	0	1	1
Zotu381	0	0	0	0	2	0	36	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	3	0	0	0	0
Zotu766	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	3	1	0	2	0	0	0	0
Zotu755	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu480	0	0	0	0	5	0	0	0	0	0	0	2	0	5	0	0	0	0	1	0	4	0	0	0	0	0	8	2	0	0	0	0
Zotu26	0	0	0	0	3	0	233	0	0	16	0	0	0	8	0	0	0	0	0	0	2948	0	8	0	0	0	2	0	0	0	0	0
Zotu367	0	0	0	0	2	0	0	0	0	0	0	0	9	0	1	0	0	0	0	8	0	3	0	0	0	1	2	0	0	1	0	0
Zotu526	0	0	0	0	2	1	0	0	6	1	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0
Zotu298	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1	0	0	0	0	0	1	0	0	6	0	0	0
Zotu347	0	0	0	0	1	0	3	0	10	1	3	0	0	0	0	0	0	1	0	1	0	1	0	0	5	0	4	0	0	0	0	0
Zotu37	0	0	0	0	1	0	7	0	0	0	0	4	1402	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0
Zotu161	0	0	0	0	2	0	27	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	67	0
Zotu563	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	0	0	0	0
Zotu211	0	0	0	0	0	9	0	0	0	0	0	0	7	0	20	0	0	0	0	0	0	0	0	0	0	23	0	6	0	0	0	2
Zotu408	0	0	0	0	0	8	0	1	8	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	0	9	0	0	1	0	0
Zotu327	0	0	0	0	0	1	0	6	11	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0
Zotu389	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu513	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu463	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	3	0	7	0	3	0	0	0	0	0
Zotu422	0	0	0	0	0	4	0	5	2	0	2	0	0	0	1	2	0	0	0	0	1	0	2	0	2	6	0	1	0	0	0	0
Zotu690	0	0	0	0	0	4	0	5	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0
Zotu805	0	0	0	0	0	2	0	2	1	0	0	0	4	0	0	4	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1
Zotu403	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
Zotu680	0	0	0	0	0	1	0	3	3	0	1	0	0	0	6	5	0	0	0	0	1	0	4	0	0	5	0	0	0	0	0	0
Zotu482	0	0	0	0	0	3	0	3	0	2	3	1	3	0	0	0	0	0	0	1	0	0	2	0	0	4	3	2	0	0	0	0
Zotu564	0	0	0	0	0	1	1	0	0	2	0	0	1	1	0	8	0	0	0	1	0	0	0	0	1	4	0	0	0	0	0	0
Zotu457	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	6	0	0	0	3	3	0	0	0	0	0	1	0	0	0	0	0
Zotu487	0	0	0	0	0	2	2	0	1	0	0	0	0	1	1	0	3	0	0	6	1	0	0	0	0	0	2	0	0	0	0	3
Zotu544	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	11	0	0	0	0	0	0
Zotu184	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
Zotu274	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Zotu126	0	0	0	0	0	0	136	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0
Zotu269	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu275	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0
Zotu458	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu313	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu157	0	0	0	0	0	0	115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu149	0	0	0	0	0	0	72	3	0	37	1	1	1	0	2	0	0	2	0	4	0	3	0	2	0	3	0	0	0	0	0	0
Zotu570	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu241	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu336	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu219	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Zotu456	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	7	0	0
Zotu155	0	0	0	0	0	0	61	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	50	0
Zotu247	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu186	0	0	0	0	0	0	72	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
Zotu400	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu251	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu555	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu207	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu220	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
Zotu227	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu312	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu243	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu637	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Zotu187	0	0	0	0	0	0	77	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Zotu715	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu560	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	1	9	3	0	0	0	0	0
Zotu600	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu823	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1
Zotu152	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu362	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	4	0	4	0	0	14	0	0	0	3	0	0	0	0	0
Zotu355	0	0	0	0	0	0	8	1	0	0	0	1	0	0	1	0	1	0	0	8	0	0	0	0	1	0	8	5	0	0	0	0
Zotu450	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
Zotu127	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	20	0
Zotu583	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
Zotu646	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	7	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu146	0	0	0	0	0	0	2	0	0	12	0	0	0	37	0	2	0	0	0	0	6	0	4	1	36	0	0	20	0	18	2	0
Zotu712	0	0	0	0	0	0	1	1	0	4	0	1	0	0	2	0	0	0	0	0	0	2	0	0	1	0	0	3	0	0	0	0
Zotu744	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
Zotu454	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0	7	0	0	0	0	2	0	7	0	0	0	0	0	0	0	0	0
Zotu452	0	0	0	0	0	0	1	1	1	1	0	0	3	0	0	0	1	2	0	3	1	1	0	0	2	13	2	1	0	0	0	0
Zotu512	0	0	0	0	0	0	4	1	3	1	0	0	2	0	0	1	1	0	0	2	1	0	0	0	0	1	1	0	0	1	0	0
Zotu296	0	0	0	0	0	0	0	9	20	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu640	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu681	0	0	0	0	0	0	0	1	1	0	0	0	4	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
Zotu719	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0
Zotu453	0	0	0	0	0	0	0	1	1	1	2	0	7	0	3	0	1	0	0	1	0	1	0	0	0	2	2	0	0	2	0	0
Zotu409	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0
Zotu255	0	0	0	0	0	0	0	4	0	15	7	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
Zotu460	0	0	0	0	0	0	0	7	1	0	0	1	0	0	0	3	0	0	0	0	0	0	12	0	0	0	0	1	0	0	0	0
Zotu534	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	4	0	2	0	0	0	0	0
Zotu721	0	0	0	0	0	0	0	1	1	0	0	2	0	0	2	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0
Zotu281	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	37	0	0	0	0	1	0	0	0	1	0	0	0	1	0
Zotu718	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
Zotu819	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Zotu366	0	0	0	0	0	0	0	1	14	0	0	0	3	1	0	1	0	0	0	1	3	7	2	1	2	0	2	0	0	0	0	0
Zotu753	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0	0
Zotu783	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu286	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu832	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu258	0	0	0	0	0	0	0	0	5	12	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	23	0	0	0	3	0	1
Zotu455	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	1	0	4	0	0	0	0	0
Zotu750	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0
Zotu543	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu507	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3	0	0	0	0	0
Zotu611	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0
Zotu542	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0
Zotu829	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu740	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
Zotu831	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2
Zotu495	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
Zotu584	0	0	0	0	0	0	0	0	1	0	0	3	0	0	13	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0
Zotu307	0	0	0	0	0	0	0	0	1	0	3	1	1	1	3	5	0	0	0	8	0	0	1	0	14	4	2	0	0	2	0	0
Zotu329	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	8	0	0	0	0	2	0	0	0	9	5	5	0	0	0	0	0
Zotu514	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
Zotu701	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
Zotu230	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	39	0	5	0	0	0	2	0	0	9	0	0	0	0
Zotu361	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	3	0	0	0	11	3	0	6	0	12	0	5	3	0	0	0	0
Zotu5	0	0	0	0	0	0	0	0	0	0	64	470	57	3947	0	0	0	0	0	0	12	20	37139	155	0	0	543	0	75	0	2	0
Zotu833	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu62	0	0	0	0	0	0	0	0	0	0	8	0	0	152	0	0	0	45	0	0	0	0	0	0	0	0	0	0	288	1	0	0
Zotu524	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	5	0	0	0	0
Zotu624	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu835	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Zotu72	0	0	0	0	0	0	0	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0
Zotu836	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Zotu311	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	18	0	0	0	0	0	0	4	0	0	0	17	0	0	0	0	0
Zotu567	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	13	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
Zotu198	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	40	0	0	0	0	5	0	0	0	16	0	2	8	0	0	0	0
Zotu465	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	6	0	0	0	0
Zotu16	0	0	0	0	0	0	0	0	0	0	0	14	0	5685	0	0	0	0	0	0	0	0	447	0	0	0	0	0	23	22	0	0
Zotu80	0	0	0	0	0	0	0	0	0	0	0	7	0	284	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	6	0	0
Zotu306	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	2	7	8	0	0	10	0	0	0	5	0	0
Zotu91	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	198	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0
Zotu669	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Zotu790	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu65	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	241	0	99	33	0	0	64	0	0	0	1	0
Zotu421	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	4	0	2	0	11	0	1	0	0	0	0	0
Zotu96	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	33	0	0	0	128	0	31	0	38	0	0	0	0	0
Zotu206	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	34	0	0	0	0	0	1	21	0	0	0	0	0	0	0	0	0
Zotu293	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	2	0	0	0	0	4	0	4	0	17	0	4	0	0	0	0	0
Zotu538	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Zotu342	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	17	0	0	0	0	1	0	16	0	2	0	4	2	0	0	0	0
Zotu668	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Zotu528	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	4	0	11	0	0	0	0	0
Zotu777	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0
Zotu223	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu756	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	0	0	0	0	0
Zotu824	0	0	0	0	0	0	0	0	0	0	0	2	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu351	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	14	0	0	0	0	0	0	0	0	15	0	8	0	0	0	0	0
Zotu705	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	5	1	1	0	0	0	2	6	0	0	0	1
Zotu774	0	0	0	0	0	0	0	0	0	0	0	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu810	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
Zotu505	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0
Zotu319	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	13	0	0	0	0	2	0	1	0	11	0	5	0	0	0	0	0
Zotu604	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	8	0	1	0	0	0	0	0
Zotu704	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0
Zotu728	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0
Zotu649	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0
Zotu814	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
Zotu568	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	4	0	4	0	0	0	0	0
Zotu727	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	3	0	0	0	1	0	1	1	0	0	0	0
Zotu675	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0
Zotu532	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	11	0	0	0	0	0	0	0	0	2	0	6	0	0	0	0	0
Zotu603	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	0	6	0	1	0	0	0	0	0
Zotu834	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	10	0	0	0	0	0	1	0
Zotu578	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	0	7	0	1	0	0	0	0	0
Zotu339	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	11	0	0	0	0	0	0	15	0	0	0	3	0	0	0	0	0
Zotu758	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	6	0	2	0	0	0	0	0
Zotu627	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	1	0	3	0	6	1	0	0	0	0
Zotu500	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Zotu485	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu562	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu734	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu709	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu629	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	2	3	1	3	0	0	0	0
Zotu271	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	46	0	0	3	0	0	0	0	0	0	0	0	0	0	0
Zotu800	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu486	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	17396
Zotu638	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	4	0
Zotu605	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0
Zotu647	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	2	1	0	4	0	0	0	0	0	0	0	0	0
Zotu58	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	473	0	0	17	0	0	200	0	0	0	0	0
Zotu90	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	1	0	0	0	0	83	0	0	24	106	0	0	0	0	8	10	0
Zotu22	0	0	0	0	0	0	0	0	0	0	0	0	0	3260	0	18	0	0	0	0	0	0	0	4	2	0	7	0	1	0	0	0
Zotu47	0	0	0	0	0	0	0	0	0	0	0	0	0	847	0	1	0	0	0	0	0	0	0	4	101	0	4	1	0	16	0	0
Zotu31	0	0	0	0	0	0	0	0	0	0	0	0	0	1984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5
Zotu185	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu686	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
Zotu57	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	0	0	4	0	299	0	40	0	0	0	1	0	0	0
Zotu40	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	17	1045	0	0	0	0	0	0	0	0	0
Zotu81	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
Zotu78	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	32	0	0	0	0	0	0	0	0	0	0	201	0	0	0
Zotu474	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0
Zotu33	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	1413	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Zotu128	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	23	0	17	0	0	0	0	0
Zotu148	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	6	0	0	0	39	0	44	0	2	14	0	0
Zotu85	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	182	0	0	0	0	0	0	4	0	87	0	13	0	0	4	0	0
Zotu511	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
