#OTU ID	SRR6920027	SRR6920028	SRR6920030	SRR6920033	SRR6920034	SRR6920036	SRR6920038	SRR6920041	SRR6920042	SRR6920046	SRR6920050	SRR6920052	SRR6920056	SRR6920058	SRR6920059	SRR6920074	SRR6920078	SRR6920086	SRR6920089	SRR6920091	SRR6920093	SRR6920029	SRR6920031	SRR6920032	SRR6920035	SRR6920045	SRR6920047	SRR6920048	SRR6920049	SRR6920051	SRR6920053	SRR6920057	SRR6920064	SRR6920070	SRR6920071	SRR6920072	SRR6920075	SRR6920077	SRR6920085	SRR6920087	SRR6920088	SRR6920090	SRR6920092	SRR6920094
Zotu1312	0	0	0	0	0	0	0	3	0	0	0	0	0	1	2	85	10	0	0	1	3	0	0	0	0	0	0	0	0	0	0	2	0	3	4	0	0	14	3	1	0	0	0	0
Zotu6107	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5194	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu3103	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	9	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
Zotu1353	0	0	0	0	0	0	0	3	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0
Zotu729	0	0	0	0	0	0	0	11	0	0	0	5	0	6	0	206	10	0	0	3	3	0	2	0	0	0	0	0	0	0	0	11	0	2	2	0	2	22	0	0	0	0	0	0
Zotu7171	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5051	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Zotu2306	0	0	0	0	0	0	0	34	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	3	6	0	0	0	0	1	4	0	0	0
Zotu3266	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	7	0	0	16	0	0	0	0	0	0
Zotu4054	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0
Zotu4794	0	0	0	0	0	0	0	2	1	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Zotu5390	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0
Zotu4429	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	12	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0
Zotu1817	0	0	0	0	0	0	0	10	0	0	0	4	0	0	0	2	2	1	0	0	2	0	5	2	0	0	0	0	1	0	0	2	1	1	3	0	1	43	2	6	0	0	0	0
Zotu2824	0	0	0	0	0	0	0	20	0	1	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	2	6	0	0	0	0	0	5	0	0	0
Zotu3955	0	0	0	0	0	0	0	12	2	0	0	9	0	1	2	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	2	1	2	2	0	0	0
Zotu5597	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Zotu5677	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6160	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2597	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	12	2	0	0	0	0	0
Zotu5055	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3503	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu6381	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
Zotu4442	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	1	0	0	0	31	0	0	2	3	0	0	0	0	0	0	3	0	1	1	0	0	7	1	0	2	0	0	0
Zotu4333	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu6478	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0
Zotu6234	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2705	0	0	0	0	0	0	0	23	3	1	0	7	0	1	0	0	6	0	0	0	0	0	0	1	1	0	0	0	2	0	0	2	1	1	2	0	0	1	3	4	7	0	0	0
Zotu6727	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	1	0	0	0	0	0	0
Zotu4621	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0
Zotu6657	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3
Zotu5847	0	0	0	0	0	0	0	32	0	0	0	0	1	0	13	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	1	4	6	16	0	0	0
Zotu2818	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	0	2	6	0	0	0	0	1	5	0	0	0
Zotu4386	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2334	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	23	0	0	0	0	3	0	0	0	0	0	0	6
Zotu5139	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5091	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	2	0	0	0	0	0	0
Zotu5859	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
Zotu6450	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5381	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu1297	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	2	0	0	0	4	9	4	0	8	0	2	0	7	0	0	0	0	0	0	8	0	0	2	25	0	38	0	30
Zotu4471	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	1	4	0	0	0	0	0	5	0	0	0
Zotu4002	0	0	0	0	0	0	0	10	0	0	0	2	0	0	1	0	2	0	0	0	0	1	0	1	1	0	0	0	4	0	0	1	0	0	1	0	0	2	2	0	3	0	0	0
Zotu6052	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Zotu5703	0	0	0	0	0	0	0	3	0	0	0	0	0	2	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4037	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	2	4	0	0	0	0	1	4	0	0	0
Zotu4379	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6651	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Zotu2852	0	0	0	0	0	0	0	5	4	0	0	49	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7149	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Zotu5357	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	3	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1
Zotu5472	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4941	0	0	0	0	0	0	0	10	0	0	0	0	0	7	0	23	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0
Zotu2671	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	1	0	0	0	1	5	3	0	3	0	1	0	2	0	0	0	0	0	0	3	0	0	0	15	0	19	0	7
Zotu2746	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	14	3	0	0	14	0	0	0	0	0	9	0	5	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Zotu2304	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	3	0	0	21	0	0	0	0	0	0
Zotu5309	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	3	7	0	0	0
Zotu7295	0	0	0	0	0	0	0	9	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
Zotu4894	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	3	0	0	0	0	0	2	0	0	0
Zotu2548	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	3	0	0	19	0	0	0	0	0	0
Zotu5451	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	0	5	1	0	0	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu816	0	0	0	0	0	0	0	2	97	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	118
Zotu898	0	0	0	0	0	0	0	4	0	0	0	3	0	1	0	154	4	1	0	2	6	0	0	0	0	0	0	0	0	0	0	3	0	1	3	0	2	24	1	0	0	0	0	0
Zotu5834	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu1542	0	0	0	0	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0
Zotu3834	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	2	0	0	12	0	0	0	0	0	0
Zotu6439	0	0	0	0	0	0	0	9	0	0	0	0	0	3	3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Zotu2957	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	19	3	0	0	14	0	0	0	0	0	7	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6
Zotu3578	0	0	0	0	0	0	0	16	0	0	0	0	0	0	1	4	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	7	0	0	0	0	0	1	0	0	0
Zotu208	0	0	0	0	0	0	0	1	1	0	0	1	354	167	0	0	0	0	508	0	0	0	0	48	0	0	0	414	0	0	0	0	0	0	256	0	0	0	0	0	0	0	466	0
Zotu1334	0	0	0	0	0	0	0	6	0	0	0	0	0	1	1	2	1	0	0	0	1	0	9	2	0	0	0	0	0	0	0	4	2	4	4	0	1	81	0	8	2	0	0	0
Zotu5398	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0
Zotu6209	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	6
Zotu6212	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	4
Zotu6448	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
Zotu3857	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Zotu3879	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	0	3	1	0	0	0
Zotu6289	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu4592	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu7294	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu2857	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	3	2	3	3	0	4	0	0	0	1	0	0	0	1	0	0	1	0	0	0	8	0	14	0	16
Zotu7058	0	0	0	0	0	0	0	6	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
Zotu2282	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	13	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Zotu3532	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	5	0	1	4	0	0	0	0	2	3	0	0	0
Zotu4900	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
Zotu7324	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6969	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Zotu6030	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0
Zotu627	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu6493	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3579	0	0	0	0	0	0	0	5	0	0	0	0	0	0	5	0	4	0	0	0	38	0	0	0	1	0	0	0	1	0	0	12	0	0	0	0	0	3	2	2	1	0	0	0
Zotu5709	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	1	0	0	0
Zotu7151	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4
Zotu4586	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	6
Zotu4576	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	4	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu1881	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0	0	1	0	0	0	4	3	3	0	3	0	0	0	6	0	0	0	0	0	0	4	0	0	0	15	0	22	0	29
Zotu4275	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	13	0	0	0	0	1	0
Zotu5038	0	0	0	0	0	0	0	3	12	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Zotu6437	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu1829	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	60	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	2	4	0	1	8	0	0	0	0	0	0
Zotu7143	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3208	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
Zotu3992	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	10	1	0	0	4	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Zotu850	0	0	0	0	0	0	0	10	0	0	0	4	0	3	1	163	7	1	0	1	5	0	0	0	0	0	0	0	0	0	0	15	0	4	6	0	1	36	3	0	0	0	0	0
Zotu4768	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu5671	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Zotu2520	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0
Zotu2070	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	10	1	0	27	0	0	0	0	0	0
Zotu3405	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	3	0	0	15	0	0	0	0	0	0
Zotu312	0	0	0	0	0	0	0	1	0	0	0	0	166	78	0	0	0	0	266	0	0	0	0	24	0	0	0	185	0	0	0	0	0	0	111	0	0	0	0	0	0	0	258	0
Zotu6296	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0
Zotu5485	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	28	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
Zotu6066	0	0	0	0	0	0	0	10	0	0	0	0	0	8	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu4852	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Zotu5621	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	7	0	0	2	5	0	1	10	0	0	0	0	2	0	0	1	0	8	0	0	0	13	0	1	4	0	0	0
Zotu7031	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	4	0	1	0	0	0	0
Zotu6562	0	0	0	0	0	0	0	12	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4	3	3	0	0	0
Zotu1623	0	0	0	0	0	0	0	1	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Zotu5145	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	14
Zotu4633	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	5	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
Zotu6720	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	2	1	1	0	0
Zotu6563	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0
Zotu2077	0	0	0	0	0	0	0	10	0	0	0	3	0	0	0	0	1	0	0	1	2	8	1	0	7	0	0	0	2	0	0	0	0	0	0	4	0	0	0	14	0	12	0	32
Zotu2190	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	1	0	0	17	0	0	2	0	0	0
Zotu4088	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	6	0	0	0	4	0	0	0	1	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
Zotu3467	0	0	0	0	0	0	0	15	3	0	0	2	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	3	0	2	0	0	3	2	0	1	2	0	1	4	0	0	0
Zotu3908	0	0	0	0	0	0	0	9	0	0	0	0	0	0	2	0	2	0	0	0	20	0	0	4	3	0	0	0	0	0	0	11	0	3	2	0	0	7	0	2	1	0	0	0
Zotu6748	0	0	0	0	0	0	0	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu4311	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	1	0	0	12	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5
Zotu6760	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	20	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0
Zotu1933	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	50	7	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	2	7	0	0	0	0	0	0
Zotu5579	0	0	0	0	0	0	0	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0
Zotu6196	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	1	5	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	6
Zotu6989	0	0	0	0	0	0	0	8	0	0	0	0	0	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu648	0	0	0	0	0	0	0	1	158	0	0	0	2	0	3	0	15	1	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	1	0	0	14	0	0	1	0	0	169
Zotu5043	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	5	0	2	0	6
Zotu2776	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	5	0	0	0	2	0	0	3	0	0	0	5	0	16	0	11
Zotu6710	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Zotu3461	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	2	0	0	12	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Zotu5110	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
Zotu3290	0	0	0	0	0	0	0	1	2	0	0	50	0	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	1	0	0
Zotu2560	0	0	0	0	0	0	0	3	0	0	0	1	0	2	0	38	4	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0
Zotu3322	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	1	0	13	0	0	0	0	0	0
